ID_INDIVIDU,NB_VISITES,MONTANT_CUMULE,NB_PRDT_MOY_VISITE,CA_MOY_VISITE,NB_MAG_DIFF,NB_LIGNES_DIFF,NB_FAM_DIFF,NB_CADEAUX,RECENCE_x,PART_VIST_MAG_GEST,MONTANT,RECENCE_y,FREQUENCE
185034,3,483,5.666666666666667,161.0,2,3,7,17,31,0.3333333333333333,Depensier,Recent,Moyennement Frequent
185035,4,472,4.5,118.0,1,3,9,18,420,1.0,Depensier,Ancien,Tres Frequent
185036,1,109,3.0,109.0,1,1,3,3,679,1.0,Pas Depensier,Ancien,Peu Frequent
185041,6,497,3.1666666666666665,82.83333333333333,2,4,11,19,142,0.8333333333333334,Depensier,Moyennement Recent,Tres Frequent
185042,3,255,3.333333333333333,85.0,1,2,5,10,257,1.0,Moyennement Depensier,Moyennement Recent,Moyennement Frequent
185044,1,159,7.0,159.0,1,2,5,7,680,1.0,Pas Depensier,Ancien,Peu Frequent
185048,3,540,7.333333333333333,180.0,3,3,6,22,50,0.3333333333333333,Depensier,Recent,Moyennement Frequent
185058,1,100,3.0,100.0,1,1,1,3,677,1.0,Pas Depensier,Ancien,Peu Frequent
185075,1,81,4.0,81.0,1,2,3,4,677,1.0,Pas Depensier,Ancien,Peu Frequent
185077,2,129,3.0,64.5,1,2,5,6,653,1.0,Pas Depensier,Ancien,Peu Frequent
185086,6,647,3.333333333333333,107.83333333333331,1,3,10,20,317,1.0,Depensier,Ancien,Tres Frequent
185113,1,15,3.0,15.0,1,2,2,3,676,1.0,Pas Depensier,Ancien,Peu Frequent
185123,2,192,3.0,96.0,2,1,3,6,442,0.5,Moyennement Depensier,Ancien,Peu Frequent
185124,1,186,6.0,186.0,1,2,4,6,676,1.0,Moyennement Depensier,Ancien,Peu Frequent
185128,8,651,3.375,81.375,3,3,8,27,78,0.25,Depensier,Recent,Tres Frequent
185139,11,655,2.090909090909091,59.54545454545455,4,3,8,23,60,0.7272727272727273,Depensier,Recent,Tres Frequent
185143,10,754,3.2,75.4,2,4,11,32,57,0.3,Depensier,Recent,Tres Frequent
185145,8,523,2.375,65.375,3,3,10,19,274,0.125,Depensier,Ancien,Tres Frequent
185148,1,176,7.0,176.0,1,2,5,7,676,1.0,Moyennement Depensier,Ancien,Peu Frequent
185154,9,922,5.222222222222222,102.44444444444444,1,4,14,47,13,1.0,Depensier,Recent,Tres Frequent
185177,10,756,2.5,75.6,2,4,11,25,2,0.3,Depensier,Recent,Tres Frequent
185182,2,200,4.0,100.0,1,3,5,8,38,1.0,Moyennement Depensier,Recent,Peu Frequent
185183,2,356,6.5,178.0,1,2,5,13,646,1.0,Depensier,Ancien,Peu Frequent
185195,1,130,4.0,130.0,1,1,3,4,675,1.0,Pas Depensier,Ancien,Peu Frequent
185211,6,657,3.0,109.5,1,4,10,18,22,1.0,Depensier,Recent,Tres Frequent
185213,4,391,3.5,97.75,4,2,6,14,511,0.25,Depensier,Ancien,Tres Frequent
185215,1,89,3.0,89.0,1,2,2,3,675,1.0,Pas Depensier,Ancien,Peu Frequent
185217,1,123,6.0,123.0,1,3,4,6,675,1.0,Pas Depensier,Ancien,Peu Frequent
185221,1,136,4.0,136.0,1,1,1,4,675,1.0,Pas Depensier,Ancien,Peu Frequent
185227,1,235,7.0,235.0,1,1,4,7,675,1.0,Moyennement Depensier,Ancien,Peu Frequent
185228,12,1221,3.25,101.75,3,3,11,39,38,0.75,Depensier,Recent,Tres Frequent
185230,1,177,5.0,177.0,1,2,3,5,675,1.0,Moyennement Depensier,Ancien,Peu Frequent
185245,5,389,2.8,77.8,1,4,7,14,319,1.0,Depensier,Ancien,Tres Frequent
185247,2,147,3.0,73.5,1,2,3,6,605,1.0,Pas Depensier,Ancien,Peu Frequent
185249,1,104,4.0,104.0,1,2,3,4,675,1.0,Pas Depensier,Ancien,Peu Frequent
185255,2,121,2.0,60.5,2,3,4,4,623,0.5,Pas Depensier,Ancien,Peu Frequent
185261,1,126,5.0,126.0,1,3,4,5,675,1.0,Pas Depensier,Ancien,Peu Frequent
185266,1,139,3.0,139.0,1,1,2,3,675,1.0,Pas Depensier,Ancien,Peu Frequent
185269,1,178,7.0,178.0,1,2,4,7,675,1.0,Moyennement Depensier,Ancien,Peu Frequent
185278,1,94,4.0,94.0,1,2,3,4,675,1.0,Pas Depensier,Ancien,Peu Frequent
185297,1,91,5.0,91.0,1,2,4,5,675,1.0,Pas Depensier,Ancien,Peu Frequent
185301,5,406,3.0,81.2,3,2,6,15,203,0.4,Depensier,Moyennement Recent,Tres Frequent
185303,5,599,4.8,119.8,1,3,9,24,42,1.0,Depensier,Recent,Tres Frequent
185306,9,1165,5.0,129.44444444444446,1,2,5,45,6,1.0,Depensier,Recent,Tres Frequent
185317,4,483,4.25,120.75,2,3,6,17,102,0.75,Depensier,Moyennement Recent,Tres Frequent
185319,2,379,6.0,189.5,1,2,4,12,231,1.0,Depensier,Moyennement Recent,Peu Frequent
185320,1,124,5.0,124.0,1,2,4,5,674,1.0,Pas Depensier,Ancien,Peu Frequent
185327,1,110,5.0,110.0,1,2,4,5,674,1.0,Pas Depensier,Ancien,Peu Frequent
185333,6,709,5.0,118.16666666666669,2,3,7,30,64,0.8333333333333334,Depensier,Recent,Tres Frequent
185337,1,95,3.0,95.0,1,1,3,3,674,1.0,Pas Depensier,Ancien,Peu Frequent
185344,1,123,4.0,123.0,1,2,3,4,674,1.0,Pas Depensier,Ancien,Peu Frequent
185346,7,720,3.142857142857143,102.85714285714286,2,4,11,22,64,0.2857142857142857,Depensier,Recent,Tres Frequent
185347,1,37,2.0,37.0,1,1,1,2,674,1.0,Pas Depensier,Ancien,Peu Frequent
185353,1,199,5.0,199.0,1,2,5,5,674,1.0,Moyennement Depensier,Ancien,Peu Frequent
185362,8,832,3.875,104.0,1,3,12,31,7,1.0,Depensier,Recent,Tres Frequent
185364,3,268,2.6666666666666665,89.33333333333333,1,3,5,8,464,1.0,Moyennement Depensier,Ancien,Moyennement Frequent
185370,1,98,2.0,98.0,1,1,2,2,674,1.0,Pas Depensier,Ancien,Peu Frequent
185383,1,208,6.0,208.0,1,2,3,6,674,1.0,Moyennement Depensier,Ancien,Peu Frequent
185389,5,688,3.6,137.6,1,3,7,18,35,1.0,Depensier,Recent,Tres Frequent
185391,8,752,3.375,94.0,2,4,8,27,83,0.875,Depensier,Recent,Tres Frequent
185403,7,662,3.4285714285714284,94.57142857142856,1,4,14,24,123,1.0,Depensier,Moyennement Recent,Tres Frequent
185417,1,479,14.0,479.0,1,3,6,14,674,1.0,Depensier,Ancien,Peu Frequent
185424,21,1114,2.4761904761904763,53.04761904761905,4,4,9,52,39,0.6666666666666666,Depensier,Recent,Tres Frequent
185432,4,283,2.75,70.75,3,3,6,11,140,0.0,Moyennement Depensier,Moyennement Recent,Tres Frequent
185436,5,270,2.0,54.0,2,3,6,10,212,0.8,Moyennement Depensier,Moyennement Recent,Tres Frequent
185437,2,167,4.0,83.5,1,3,6,8,18,1.0,Moyennement Depensier,Recent,Peu Frequent
185440,5,582,3.0,116.4,1,3,8,15,622,1.0,Depensier,Ancien,Tres Frequent
185441,2,105,3.5,52.5,1,2,4,7,624,1.0,Pas Depensier,Ancien,Peu Frequent
185464,2,341,6.0,170.5,1,3,8,12,181,1.0,Depensier,Moyennement Recent,Peu Frequent
185465,3,375,4.666666666666667,125.0,2,3,9,14,224,0.3333333333333333,Depensier,Moyennement Recent,Moyennement Frequent
185466,2,194,2.5,97.0,2,3,4,5,418,0.5,Moyennement Depensier,Ancien,Peu Frequent
185484,3,510,5.333333333333333,170.0,3,3,9,16,383,0.3333333333333333,Depensier,Ancien,Moyennement Frequent
185493,2,242,5.0,121.0,1,2,3,10,288,1.0,Moyennement Depensier,Ancien,Peu Frequent
185496,4,349,4.75,87.25,3,3,11,19,4,0.25,Depensier,Recent,Tres Frequent
185502,13,1093,2.769230769230769,84.07692307692308,2,4,10,36,1,0.4615384615384615,Depensier,Recent,Tres Frequent
185510,5,675,5.0,135.0,3,3,7,25,86,0.2,Depensier,Recent,Tres Frequent
185522,1,141,4.0,141.0,1,1,2,4,673,1.0,Pas Depensier,Ancien,Peu Frequent
185524,2,194,4.5,97.0,1,2,5,9,665,1.0,Moyennement Depensier,Ancien,Peu Frequent
185528,2,365,5.5,182.5,1,3,7,11,486,1.0,Depensier,Ancien,Peu Frequent
185531,3,462,4.0,154.0,1,3,7,12,108,1.0,Depensier,Moyennement Recent,Moyennement Frequent
185532,1,235,8.0,235.0,1,3,6,8,672,1.0,Moyennement Depensier,Ancien,Peu Frequent
185539,1,124,6.0,124.0,1,2,4,6,672,1.0,Pas Depensier,Ancien,Peu Frequent
185544,1,211,8.0,211.0,1,3,6,8,673,1.0,Moyennement Depensier,Ancien,Peu Frequent
185562,4,238,2.5,59.5,1,2,6,10,560,1.0,Moyennement Depensier,Ancien,Tres Frequent
185564,4,416,2.75,104.0,1,2,5,11,8,1.0,Depensier,Recent,Tres Frequent
185571,2,369,7.5,184.5,1,3,6,15,504,1.0,Depensier,Ancien,Peu Frequent
185588,28,1685,2.821428571428572,60.17857142857143,3,4,13,79,208,0.9285714285714286,Depensier,Moyennement Recent,Tres Frequent
185604,2,203,3.0,101.5,1,3,4,6,246,1.0,Moyennement Depensier,Moyennement Recent,Peu Frequent
185609,1,129,5.0,129.0,1,3,3,5,673,1.0,Pas Depensier,Ancien,Peu Frequent
185614,1,103,4.0,103.0,1,2,4,4,673,1.0,Pas Depensier,Ancien,Peu Frequent
185624,11,877,3.090909090909091,79.72727272727273,1,3,8,34,41,1.0,Depensier,Recent,Tres Frequent
185650,3,173,2.333333333333333,57.66666666666666,1,2,5,7,582,1.0,Moyennement Depensier,Ancien,Moyennement Frequent
185655,1,115,6.0,115.0,1,2,4,6,672,1.0,Pas Depensier,Ancien,Peu Frequent
185661,2,225,4.0,112.5,1,3,4,8,133,1.0,Moyennement Depensier,Moyennement Recent,Peu Frequent
185663,2,185,3.5,92.5,1,3,5,7,551,1.0,Moyennement Depensier,Ancien,Peu Frequent
185665,3,247,2.6666666666666665,82.33333333333333,2,4,5,8,31,0.3333333333333333,Moyennement Depensier,Recent,Moyennement Frequent
185671,3,570,6.333333333333333,190.0,1,3,5,19,141,1.0,Depensier,Moyennement Recent,Moyennement Frequent
185679,7,694,4.285714285714286,99.14285714285714,2,2,8,30,29,0.2857142857142857,Depensier,Recent,Tres Frequent
185682,1,192,8.0,192.0,1,2,4,8,672,1.0,Moyennement Depensier,Ancien,Peu Frequent
185696,3,348,3.0,116.0,3,2,6,9,146,0.3333333333333333,Depensier,Moyennement Recent,Moyennement Frequent
185726,3,203,3.0,67.66666666666667,1,2,4,9,432,1.0,Moyennement Depensier,Ancien,Moyennement Frequent
185727,1,114,4.0,114.0,1,1,3,4,672,1.0,Pas Depensier,Ancien,Peu Frequent
185729,5,349,3.2,69.8,1,3,5,16,105,1.0,Depensier,Moyennement Recent,Tres Frequent
185730,9,903,4.444444444444445,100.33333333333331,4,2,8,40,203,0.6666666666666666,Depensier,Moyennement Recent,Tres Frequent
185735,6,579,3.8333333333333335,96.5,2,2,6,23,186,0.3333333333333333,Depensier,Moyennement Recent,Tres Frequent
185740,5,353,4.0,70.6,1,3,7,20,156,1.0,Depensier,Moyennement Recent,Tres Frequent
185741,11,736,2.8181818181818183,66.9090909090909,2,4,10,31,39,0.0909090909090909,Depensier,Recent,Tres Frequent
185742,4,361,3.75,90.25,3,3,5,15,322,0.5,Depensier,Ancien,Tres Frequent
185744,6,819,5.0,136.5,2,3,8,30,90,0.3333333333333333,Depensier,Moyennement Recent,Tres Frequent
185747,4,237,2.0,59.25,1,2,6,8,262,1.0,Moyennement Depensier,Moyennement Recent,Tres Frequent
185756,2,253,4.5,126.5,2,2,5,9,101,0.5,Moyennement Depensier,Moyennement Recent,Peu Frequent
185759,4,416,4.0,104.0,3,4,8,16,28,0.25,Depensier,Recent,Tres Frequent
185762,2,221,3.5,110.5,1,2,4,7,395,1.0,Moyennement Depensier,Ancien,Peu Frequent
185776,7,679,3.4285714285714284,97.0,3,2,6,24,241,0.7142857142857143,Depensier,Moyennement Recent,Tres Frequent
185780,3,1277,14.0,425.6666666666667,2,4,10,42,310,0.3333333333333333,Depensier,Ancien,Moyennement Frequent
185784,6,748,4.166666666666667,124.66666666666669,4,3,6,25,49,0.1666666666666666,Depensier,Recent,Tres Frequent
185789,7,701,3.571428571428572,100.14285714285714,5,3,8,25,132,0.1428571428571428,Depensier,Moyennement Recent,Tres Frequent
185797,3,304,3.333333333333333,101.33333333333331,1,2,6,10,298,1.0,Moyennement Depensier,Ancien,Moyennement Frequent
185800,1,184,6.0,184.0,1,2,4,6,670,1.0,Moyennement Depensier,Ancien,Peu Frequent
185805,1,106,4.0,106.0,1,2,3,4,670,1.0,Pas Depensier,Ancien,Peu Frequent
185817,2,167,2.5,83.5,1,2,4,5,394,1.0,Moyennement Depensier,Ancien,Peu Frequent
185818,2,283,3.5,141.5,1,2,4,7,336,1.0,Moyennement Depensier,Ancien,Peu Frequent
185825,8,957,3.375,119.625,1,4,12,27,2,1.0,Depensier,Recent,Tres Frequent
185831,4,524,4.0,131.0,1,2,5,16,197,1.0,Depensier,Moyennement Recent,Tres Frequent
185832,5,884,6.6,176.8,1,2,8,33,302,1.0,Depensier,Ancien,Tres Frequent
185843,5,354,3.2,70.8,2,3,7,16,174,0.8,Depensier,Moyennement Recent,Tres Frequent
185845,10,710,3.0,71.0,1,3,8,30,27,1.0,Depensier,Recent,Tres Frequent
185847,1,105,5.0,105.0,1,2,4,5,669,1.0,Pas Depensier,Ancien,Peu Frequent
185848,6,446,2.333333333333333,74.33333333333333,2,3,7,14,142,0.8333333333333334,Depensier,Moyennement Recent,Tres Frequent
185858,2,141,3.5,70.5,2,2,3,7,304,0.5,Pas Depensier,Ancien,Peu Frequent
185861,2,205,4.0,102.5,1,3,5,8,435,1.0,Moyennement Depensier,Ancien,Peu Frequent
185862,4,410,4.25,102.5,2,3,6,17,457,0.5,Depensier,Ancien,Tres Frequent
185880,5,291,3.0,58.2,1,2,5,15,203,1.0,Moyennement Depensier,Moyennement Recent,Tres Frequent
185889,4,272,3.25,68.0,2,3,5,13,402,0.75,Moyennement Depensier,Ancien,Tres Frequent
185903,4,338,3.0,84.5,2,2,5,12,284,0.5,Depensier,Ancien,Tres Frequent
185908,1,116,3.0,116.0,1,2,3,3,668,1.0,Pas Depensier,Ancien,Peu Frequent
185913,3,196,2.333333333333333,65.33333333333333,1,1,6,7,458,1.0,Moyennement Depensier,Ancien,Moyennement Frequent
185916,7,576,2.857142857142857,82.28571428571429,1,4,9,20,70,1.0,Depensier,Recent,Tres Frequent
185923,6,395,2.5,65.83333333333333,2,3,6,15,220,0.8333333333333334,Depensier,Moyennement Recent,Tres Frequent
185938,2,151,2.0,75.5,1,1,2,4,542,1.0,Pas Depensier,Ancien,Peu Frequent
185948,1,110,3.0,110.0,1,1,2,3,505,0.0,Pas Depensier,Ancien,Peu Frequent
185955,6,609,2.6666666666666665,101.5,3,4,10,16,55,0.3333333333333333,Depensier,Recent,Tres Frequent
185961,10,680,3.3,68.0,1,3,8,33,72,1.0,Depensier,Recent,Tres Frequent
185964,1,144,6.0,144.0,1,3,4,6,668,1.0,Pas Depensier,Ancien,Peu Frequent
185971,3,309,5.0,103.0,1,3,7,15,540,1.0,Moyennement Depensier,Ancien,Moyennement Frequent
185990,1,36,3.0,36.0,1,2,2,3,598,0.0,Pas Depensier,Ancien,Peu Frequent
185993,4,312,2.75,78.0,1,2,4,11,46,1.0,Moyennement Depensier,Recent,Tres Frequent
185995,2,260,4.5,130.0,1,2,7,9,627,1.0,Moyennement Depensier,Ancien,Peu Frequent
186001,2,271,4.0,135.5,1,2,3,8,596,1.0,Moyennement Depensier,Ancien,Peu Frequent
186007,2,465,8.0,232.5,1,3,8,16,667,1.0,Depensier,Ancien,Peu Frequent
186021,9,1058,4.777777777777778,117.55555555555556,2,4,13,43,88,0.6666666666666666,Depensier,Moyennement Recent,Tres Frequent
186022,2,252,5.0,126.0,2,2,5,10,660,0.5,Moyennement Depensier,Ancien,Peu Frequent
186028,9,1082,4.888888888888889,120.22222222222224,2,2,6,44,95,0.8888888888888888,Depensier,Moyennement Recent,Tres Frequent
186036,5,344,3.4,68.8,3,2,5,17,424,0.6,Depensier,Ancien,Tres Frequent
186046,7,338,2.4285714285714284,48.285714285714285,2,3,6,17,56,0.8571428571428571,Depensier,Recent,Tres Frequent
186065,11,1263,4.181818181818182,114.8181818181818,3,4,11,46,31,0.7272727272727273,Depensier,Recent,Tres Frequent
186068,1,179,7.0,179.0,1,2,3,7,665,1.0,Moyennement Depensier,Ancien,Peu Frequent
186088,4,387,3.0,96.75,1,3,6,12,291,1.0,Depensier,Ancien,Tres Frequent
186094,7,508,2.857142857142857,72.57142857142857,2,3,5,20,36,0.8571428571428571,Depensier,Recent,Tres Frequent
186100,1,381,11.0,381.0,1,3,4,11,666,1.0,Depensier,Ancien,Peu Frequent
186105,1,239,6.0,239.0,1,3,5,6,665,1.0,Moyennement Depensier,Ancien,Peu Frequent
186126,6,507,3.8333333333333335,84.5,1,3,11,23,343,1.0,Depensier,Ancien,Tres Frequent
186136,6,820,5.0,136.66666666666666,5,3,9,30,301,0.1666666666666666,Depensier,Ancien,Tres Frequent
186139,2,251,5.0,125.5,2,1,5,10,77,0.5,Moyennement Depensier,Recent,Peu Frequent
186140,2,145,3.5,72.5,2,2,4,7,560,0.5,Pas Depensier,Ancien,Peu Frequent
186154,1,307,11.0,307.0,1,2,6,11,666,1.0,Moyennement Depensier,Ancien,Peu Frequent
186158,14,1087,2.571428571428572,77.64285714285714,4,2,5,36,132,0.0,Depensier,Moyennement Recent,Tres Frequent
186168,4,596,4.5,149.0,1,3,8,18,337,1.0,Depensier,Ancien,Tres Frequent
186173,1,115,3.0,115.0,1,2,3,3,665,1.0,Pas Depensier,Ancien,Peu Frequent
186174,4,516,4.25,129.0,1,2,7,17,280,1.0,Depensier,Ancien,Tres Frequent
186178,2,192,4.5,96.0,1,2,4,9,39,1.0,Moyennement Depensier,Recent,Peu Frequent
186186,3,266,2.6666666666666665,88.66666666666667,1,3,6,8,160,1.0,Moyennement Depensier,Moyennement Recent,Moyennement Frequent
186192,1,95,5.0,95.0,1,2,4,5,666,1.0,Pas Depensier,Ancien,Peu Frequent
186193,1,94,4.0,94.0,1,2,3,4,666,1.0,Pas Depensier,Ancien,Peu Frequent
186195,2,433,7.5,216.5,2,2,7,15,280,0.5,Depensier,Ancien,Peu Frequent
186204,3,205,3.333333333333333,68.33333333333333,1,2,3,10,325,1.0,Moyennement Depensier,Ancien,Moyennement Frequent
186209,2,155,2.0,77.5,1,2,4,4,25,1.0,Pas Depensier,Recent,Peu Frequent
186225,5,429,3.2,85.8,1,3,9,16,199,1.0,Depensier,Moyennement Recent,Tres Frequent
186230,1,99,5.0,99.0,1,2,4,5,665,1.0,Pas Depensier,Ancien,Peu Frequent
186239,1,126,6.0,126.0,1,2,3,6,666,1.0,Pas Depensier,Ancien,Peu Frequent
186245,3,112,2.0,37.333333333333336,1,3,4,6,37,1.0,Pas Depensier,Recent,Moyennement Frequent
186247,3,544,7.0,181.33333333333331,1,4,7,21,332,1.0,Depensier,Ancien,Moyennement Frequent
186250,4,493,4.75,123.25,2,2,5,19,49,0.75,Depensier,Recent,Tres Frequent
186251,4,418,4.5,104.5,3,2,7,18,301,0.25,Depensier,Ancien,Tres Frequent
186252,4,494,3.25,123.5,1,2,6,13,71,1.0,Depensier,Recent,Tres Frequent
186253,4,421,3.25,105.25,2,3,4,13,178,0.25,Depensier,Moyennement Recent,Tres Frequent
186269,1,152,3.0,152.0,1,1,3,3,665,1.0,Pas Depensier,Ancien,Peu Frequent
186275,2,368,7.0,184.0,1,2,5,14,645,1.0,Depensier,Ancien,Peu Frequent
186287,1,95,3.0,95.0,1,1,3,3,665,1.0,Pas Depensier,Ancien,Peu Frequent
186292,1,58,4.0,58.0,1,2,2,4,666,1.0,Pas Depensier,Ancien,Peu Frequent
186296,8,781,3.375,97.625,2,3,10,27,196,0.875,Depensier,Moyennement Recent,Tres Frequent
186299,2,183,4.5,91.5,1,2,5,9,542,1.0,Moyennement Depensier,Ancien,Peu Frequent
186313,5,353,2.6,70.6,1,4,9,13,24,1.0,Depensier,Recent,Tres Frequent
186324,3,251,4.0,83.66666666666667,1,2,4,12,463,1.0,Moyennement Depensier,Ancien,Moyennement Frequent
186325,4,426,4.25,106.5,1,3,7,17,385,1.0,Depensier,Ancien,Tres Frequent
186335,2,247,4.5,123.5,1,2,6,9,27,1.0,Moyennement Depensier,Recent,Peu Frequent
186341,5,407,3.0,81.4,1,3,9,15,150,1.0,Depensier,Moyennement Recent,Tres Frequent
186345,4,363,3.0,90.75,1,2,4,12,109,1.0,Depensier,Moyennement Recent,Tres Frequent
186350,6,496,3.6666666666666665,82.66666666666667,1,2,5,22,301,1.0,Depensier,Ancien,Tres Frequent
186352,3,253,2.333333333333333,84.33333333333333,2,3,4,7,186,0.6666666666666666,Moyennement Depensier,Moyennement Recent,Moyennement Frequent
186360,2,124,3.0,62.0,2,2,5,6,659,0.5,Pas Depensier,Ancien,Peu Frequent
186366,9,741,2.7777777777777777,82.33333333333333,1,4,11,25,9,1.0,Depensier,Recent,Tres Frequent
186369,1,135,5.0,135.0,1,2,2,5,665,1.0,Pas Depensier,Ancien,Peu Frequent
186372,8,549,2.75,68.625,1,4,8,22,57,1.0,Depensier,Recent,Tres Frequent
186376,1,163,7.0,163.0,1,2,4,7,666,1.0,Moyennement Depensier,Ancien,Peu Frequent
186377,1,232,9.0,232.0,1,2,6,9,665,1.0,Moyennement Depensier,Ancien,Peu Frequent
186380,6,298,2.1666666666666665,49.66666666666666,3,3,7,13,480,0.5,Moyennement Depensier,Ancien,Tres Frequent
186383,4,540,5.0,135.0,3,4,6,20,336,0.5,Depensier,Ancien,Tres Frequent
186385,10,695,3.3,69.5,3,4,10,33,72,0.7,Depensier,Recent,Tres Frequent
186395,2,204,3.5,102.0,1,3,5,7,661,1.0,Moyennement Depensier,Ancien,Peu Frequent
186396,1,112,4.0,112.0,1,2,3,4,663,1.0,Pas Depensier,Ancien,Peu Frequent
186399,3,544,7.0,181.33333333333331,1,3,7,21,120,1.0,Depensier,Moyennement Recent,Moyennement Frequent
186408,9,1167,4.666666666666667,129.66666666666666,2,3,7,42,141,0.5555555555555556,Depensier,Moyennement Recent,Tres Frequent
186416,1,120,6.0,120.0,1,2,3,6,663,1.0,Pas Depensier,Ancien,Peu Frequent
186417,1,138,4.0,138.0,1,1,3,4,663,1.0,Pas Depensier,Ancien,Peu Frequent
186431,3,337,4.666666666666667,112.33333333333331,1,2,3,14,596,1.0,Depensier,Ancien,Moyennement Frequent
186433,3,267,2.6666666666666665,89.0,2,2,4,8,663,0.6666666666666666,Moyennement Depensier,Ancien,Moyennement Frequent
186434,5,485,4.4,97.0,1,4,7,22,46,1.0,Depensier,Recent,Tres Frequent
186436,7,337,2.571428571428572,48.142857142857146,2,3,8,18,65,0.8571428571428571,Depensier,Recent,Tres Frequent
186441,2,173,3.5,86.5,1,2,3,7,331,1.0,Moyennement Depensier,Ancien,Peu Frequent
186444,6,650,4.833333333333333,108.33333333333331,2,4,11,29,111,0.8333333333333334,Depensier,Moyennement Recent,Tres Frequent
186445,3,367,4.333333333333333,122.33333333333331,1,3,6,13,542,1.0,Depensier,Ancien,Moyennement Frequent
186446,6,585,3.1666666666666665,97.5,1,4,6,19,160,1.0,Depensier,Moyennement Recent,Tres Frequent
186453,3,126,2.333333333333333,42.0,1,2,4,7,616,1.0,Pas Depensier,Ancien,Moyennement Frequent
186462,3,184,2.6666666666666665,61.333333333333336,1,2,5,8,637,1.0,Moyennement Depensier,Ancien,Moyennement Frequent
186468,8,574,3.0,71.75,1,4,8,24,309,1.0,Depensier,Ancien,Tres Frequent
186475,1,197,7.0,197.0,1,3,6,7,662,1.0,Moyennement Depensier,Ancien,Peu Frequent
186481,1,140,4.0,140.0,1,2,2,4,662,1.0,Pas Depensier,Ancien,Peu Frequent
186482,4,329,2.75,82.25,2,3,6,11,427,0.75,Moyennement Depensier,Ancien,Tres Frequent
186485,3,196,2.333333333333333,65.33333333333333,2,1,4,7,401,0.6666666666666666,Moyennement Depensier,Ancien,Moyennement Frequent
186492,3,292,3.333333333333333,97.33333333333331,1,3,5,10,207,1.0,Moyennement Depensier,Moyennement Recent,Moyennement Frequent
186493,1,111,5.0,111.0,1,2,4,5,662,1.0,Pas Depensier,Ancien,Peu Frequent
186497,4,937,7.75,234.25,1,4,12,31,70,1.0,Depensier,Recent,Tres Frequent
186500,2,184,4.0,92.0,1,2,4,8,452,1.0,Moyennement Depensier,Ancien,Peu Frequent
186510,4,437,4.25,109.25,2,4,8,17,231,0.75,Depensier,Moyennement Recent,Tres Frequent
186518,4,424,3.25,106.0,2,3,10,13,63,0.5,Depensier,Recent,Tres Frequent
186519,12,1146,3.9166666666666665,95.5,1,4,11,47,150,1.0,Depensier,Moyennement Recent,Tres Frequent
186530,1,155,6.0,155.0,1,3,4,6,662,1.0,Pas Depensier,Ancien,Peu Frequent
186531,8,717,2.75,89.625,2,4,11,22,109,0.875,Depensier,Moyennement Recent,Tres Frequent
186541,5,358,3.0,71.6,1,3,7,15,150,1.0,Depensier,Moyennement Recent,Tres Frequent
186552,11,1438,5.818181818181818,130.72727272727272,1,4,11,64,34,1.0,Depensier,Recent,Tres Frequent
186554,1,164,2.0,164.0,1,1,1,2,661,1.0,Moyennement Depensier,Ancien,Peu Frequent
186562,1,277,7.0,277.0,1,1,5,7,661,1.0,Moyennement Depensier,Ancien,Peu Frequent
186566,6,539,3.5,89.83333333333333,2,4,10,21,48,0.8333333333333334,Depensier,Recent,Tres Frequent
186574,2,186,4.5,93.0,1,2,6,9,539,1.0,Moyennement Depensier,Ancien,Peu Frequent
186580,6,418,2.5,69.66666666666667,2,4,9,15,60,0.8333333333333334,Depensier,Recent,Tres Frequent
186585,5,510,3.0,102.0,3,3,8,15,191,0.4,Depensier,Moyennement Recent,Tres Frequent
186586,6,1345,8.333333333333334,224.16666666666663,1,4,9,50,278,1.0,Depensier,Ancien,Tres Frequent
186593,1,139,4.0,139.0,1,2,3,4,661,1.0,Pas Depensier,Ancien,Peu Frequent
186595,1,68,2.0,68.0,1,1,2,2,661,1.0,Pas Depensier,Ancien,Peu Frequent
186600,1,115,6.0,115.0,1,2,4,6,661,1.0,Pas Depensier,Ancien,Peu Frequent
186622,1,140,6.0,140.0,1,2,4,6,661,1.0,Pas Depensier,Ancien,Peu Frequent
186628,4,419,3.5,104.75,2,3,7,14,69,0.5,Depensier,Recent,Tres Frequent
186629,11,1049,3.8181818181818175,95.36363636363636,1,4,11,42,35,1.0,Depensier,Recent,Tres Frequent
186632,1,100,3.0,100.0,1,1,2,3,660,1.0,Pas Depensier,Ancien,Peu Frequent
186637,4,274,2.25,68.5,2,3,5,9,62,0.5,Moyennement Depensier,Recent,Tres Frequent
186648,2,157,4.0,78.5,1,3,5,8,623,1.0,Pas Depensier,Ancien,Peu Frequent
186650,1,128,6.0,128.0,1,2,3,6,660,1.0,Pas Depensier,Ancien,Peu Frequent
186659,3,175,2.6666666666666665,58.333333333333336,2,2,4,8,228,0.3333333333333333,Moyennement Depensier,Moyennement Recent,Moyennement Frequent
186681,14,1228,3.142857142857143,87.71428571428571,1,4,12,44,9,1.0,Depensier,Recent,Tres Frequent
186686,1,149,6.0,149.0,1,2,5,6,660,1.0,Pas Depensier,Ancien,Peu Frequent
186692,6,613,3.5,102.16666666666669,1,3,6,21,290,1.0,Depensier,Ancien,Tres Frequent
